T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.902312	-0.037170	0.027161	0.003540	0	0.0049934	0.0318661	0.9909515	0	0.00286007	0.03051186	1.00075507	0	201	506	-1543359410	-1543359410	147
0.902326	-0.085999	-0.074768	-0.071411	0	-0.0002117	0.0292473	0.9920845	0	0.00238061	0.02765465	0.99927163	0	217	506	-723657177	-723657177	147
0.902338	-0.079956	0.146301	-0.043213	0	0.0026207	0.0312309	0.9951000	0	0.00493073	0.02824187	0.99999166	0	233	506	1592874231	1592874231	147
0.926284	-0.126282	-0.002747	0.098022	0	0.0011158	0.0295849	0.9935513	0	0.00329900	0.02687335	0.99978447	0	249	506	-1445984975	-1445984975	147
0.926299	-0.026062	-0.104431	0.082581	0	0.0082054	0.0296688	0.9898987	0	0.00617909	0.02818274	1.00072598	0	9	506	-543895826	-543895826	147
0.926311	-0.044067	-0.017456	0.001404	0	0.0017929	0.0298195	0.9900208	0	0.00402617	0.03023744	0.99912691	0	25	506	-881915421	-881915421	147
0.950264	0.067078	0.003845	0.058716	0	0.0036869	0.0253277	0.9850693	0	0.00677562	0.02529144	0.99640751	0	41	506	635192962	635192962	147
0.950279	-0.146912	0.005188	0.089111	0	0.0058422	0.0289726	0.9907227	0	0.00497293	0.02513504	0.99842119	0	57	506	1656581074	1656581074	147
0.950291	-0.009155	-0.072510	0.071228	0	0.0024986	0.0278625	0.9909611	0	0.00917149	0.02535987	0.99766040	0	73	507	333339146	333339146	147
0.974232	-0.049255	-0.136536	-0.035645	0	0.0035954	0.0302563	0.9921036	0	0.00531530	0.02548409	0.99811077	0	89	507	-290122856	-290122856	147
0.974280	0.039673	0.050293	0.098083	0	0.0061646	0.0264645	0.9928131	0	0.00698066	0.02847648	0.99920249	0	105	507	-137104390	-137104390	147
0.974292	-0.044617	0.097778	0.016602	0	0.0022087	0.0313091	0.9931908	0	0.00569010	0.02641726	1.00021267	0	121	506	-1427110074	-1427110074	147
1.078214	-0.143494	0.071716	0.082703	0	0.0038395	0.0268364	0.9901295	0	0.00796676	0.02623725	0.99938035	0	137	506	603521822	603521822	147
1.078240	-0.011658	-0.015015	0.044128	0	0.0041656	0.0295868	0.9936161	0	0.00676775	0.02809930	0.99860191	0	153	506	1971652054	1971652054	147
1.078332	-0.038879	0.149658	0.134644	0	0.0026512	0.0308876	0.9915295	0	0.00482202	0.02799749	0.99798632	0	169	506	-1767731181	-1767731181	147
1.078348	-0.146423	-0.076050	0.045227	0	0.0027447	0.0327530	0.9934464	0	0.00551534	0.02789235	1.00129151	0	185	506	1185850262	1185850262	147
1.078365	0.004883	-0.004822	0.114075	0	0.0031643	0.0290012	0.9909821	0	0.00522137	0.02749681	0.99972057	0	201	506	-2089968461	-2089968461	147
1.078406	-0.005432	-0.027710	0.098389	0	0.0044079	0.0299435	0.9937077	0	0.00495148	0.02733040	0.99811983	0	217	506	688890088	688890088	147
1.078418	-0.018677	-0.010437	0.016052	0	0.0012970	0.0289478	0.9890594	0	0.00488281	0.02799106	0.99880052	0	233	507	-515111466	-515111466	147
1.078430	0.006226	0.000061	-0.031189	0	0.0018616	0.0298939	0.9936180	0	0.00283146	0.02650118	0.99972844	0	249	507	-1394688276	-1394688276	147
1.078444	-0.089355	-0.078613	0.075195	0	0.0061646	0.0305634	0.9934978	0	0.00432563	0.02736449	0.99992013	0	9	507	1251887997	1251887997	147
1.078478	-0.044250	-0.024658	0.040283	0	0.0022202	0.0293331	0.9935722	0	0.00455451	0.02566338	1.00031829	0	25	506	-2078965196	-2078965196	147
1.078489	-0.051575	0.000244	-0.068848	0	0.0046253	0.0310631	0.9924355	0	0.00357699	0.02489853	0.99997973	0	41	506	1366728842	1366728842	147
1.078501	0.041931	0.111511	0.074829	0	0.0008450	0.0325298	0.9922791	0	0.00482392	0.02576208	1.00080442	0	57	506	1370810729	1370810729	147
