T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.886343	-0.026245	0.024231	0.031189	0	-0.0149441	0.0123940	-1.0053921	0	-0.01231933	0.00456524	-0.99852061	0	127	507	-1707788818	-1707788818	147
0.910252	0.018066	-0.194153	-0.045471	0	-0.0163784	0.0104027	-1.0072384	0	-0.01226711	0.00667715	-1.00033236	0	143	507	439222006	439222006	147
0.910271	-0.105103	0.020447	-0.069336	0	-0.0178280	0.0122852	-1.0106277	0	-0.01013398	0.00615335	-1.00178552	0	159	506	1255989922	1255989922	147
0.910326	-0.062012	0.017700	-0.028320	0	-0.0168381	0.0101986	-1.0080204	0	-0.01097798	0.00758982	-1.00158501	0	175	506	1855562912	1855562912	147
0.934230	-0.061768	-0.010864	0.040588	0	-0.0176086	0.0087719	-1.0083427	0	-0.01181102	0.00452352	-0.99847555	0	191	506	396228467	396228467	147
0.934248	-0.013611	-0.000549	0.022949	0	-0.0216484	0.0129166	-1.0047817	0	-0.01178360	0.00701833	-0.99955773	0	207	506	-622751206	-622751206	147
0.934293	-0.056763	-0.088928	-0.069031	0	-0.0146122	0.0112877	-1.0045643	0	-0.01147437	0.00383282	-1.00120449	0	223	505	-1287076652	-1287076652	147
0.958188	-0.035767	-0.059631	-0.015198	0	-0.0140934	0.0095329	-1.0063248	0	-0.01408863	0.00551200	-0.99988151	0	239	506	-1779338951	-1779338951	147
0.958204	-0.016174	-0.027222	0.021545	0	-0.0137405	0.0105419	-1.0055485	0	-0.01336622	0.00739241	-1.00111961	0	255	506	-2018241295	-2018241295	147
0.958216	0.087585	-0.075439	0.040833	0	-0.0167942	0.0118027	-1.0082016	0	-0.01257467	0.00405669	-1.00119305	0	15	507	845709179	845709179	147
