rosbagTimestamp,data,\,0.15,0,0,6,5,0,0,0,6,0,03*27b281e9\r\n,,,,,,,,,,,,,,,
1.56701598478723E+018,#BESTXYZA,COM1,0,80.5,FREEWHEELING,2068,324803,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701598578746E+018,#BESTXYZA,COM1,0,80.5,FREEWHEELING,2068,324804,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701598678618E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324805,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701598778783E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324806,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701598878935E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324807,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701598978687E+018,#BESTXYZA,COM1,0,80.5,FREEWHEELING,2068,324808,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599078773E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324809,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599178806E+018,#BESTXYZA,COM1,0,75.5,FREEWHEELING,2068,324810,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599278959E+018,#BESTXYZA,COM1,0,75.5,FREEWHEELING,2068,324811,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670159937901E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324812,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599478807E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324813,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599578745E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324814,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599678498E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324815,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670159977876E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324816,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599878631E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324817,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701599978664E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324818,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600078606E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324819,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600178904E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324820,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600278892E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324821,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600378735E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324822,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160047873E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324823,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600579305E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324824,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160067921E+018,#BESTXYZA,COM1,0,81.5,FREEWHEELING,2068,324825,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600778722E+018,#BESTXYZA,COM1,0,81,FREEWHEELING,2068,324826,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600878784E+018,#BESTXYZA,COM1,0,81,FREEWHEELING,2068,324827,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701600978899E+018,#BESTXYZA,COM1,0,81,FREEWHEELING,2068,324828,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601078554E+018,#BESTXYZA,COM1,0,80.5,FREEWHEELING,2068,324829,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601178667E+018,#BESTXYZA,COM1,0,80.5,FREEWHEELING,2068,324830,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601278705E+018,#BESTXYZA,COM1,0,81,FREEWHEELING,2068,324831,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601379052E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324832,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601478679E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324833,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601578838E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324834,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601678673E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324835,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601778796E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324836,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601879062E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324837,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701601979142E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324838,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602078772E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324839,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602178816E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324840,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602278685E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324841,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602378773E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324842,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160247869E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324843,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602579506E+018,#BESTXYZA,COM1,0,75.5,FREEWHEELING,2068,324844,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602678872E+018,#BESTXYZA,COM1,0,75.5,FREEWHEELING,2068,324845,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160277877E+018,#BESTXYZA,COM1,0,77,FREEWHEELING,2068,324846,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602878668E+018,#BESTXYZA,COM1,0,77,FREEWHEELING,2068,324847,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701602978763E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324848,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603078643E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324849,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603178658E+018,#BESTXYZA,COM1,0,81,FREEWHEELING,2068,324850,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603278658E+018,#BESTXYZA,COM1,0,80.5,FREEWHEELING,2068,324851,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603378757E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324852,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603479307E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324853,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603578691E+018,#BESTXYZA,COM1,0,77,FREEWHEELING,2068,324854,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603678697E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324855,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603778736E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324856,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603878688E+018,#BESTXYZA,COM1,0,77,FREEWHEELING,2068,324857,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701603978836E+018,#BESTXYZA,COM1,0,78.5,FREEWHEELING,2068,324858,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160407885E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324859,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604178882E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324860,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604278783E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324861,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160437867E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324862,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604478621E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324863,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604578866E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324864,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.5670160467892E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324865,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604778835E+018,#BESTXYZA,COM1,0,73.5,FREEWHEELING,2068,324866,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604878699E+018,#BESTXYZA,COM1,0,73.5,FREEWHEELING,2068,324867,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701604978708E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324868,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605079045E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324869,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605178755E+018,#BESTXYZA,COM1,0,76,FREEWHEELING,2068,324870,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605278665E+018,#BESTXYZA,COM1,0,74.5,FREEWHEELING,2068,324871,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605378653E+018,#BESTXYZA,COM1,0,74.5,FREEWHEELING,2068,324872,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605478769E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324873,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605578747E+018,#BESTXYZA,COM1,0,78,FREEWHEELING,2068,324874,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605678539E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324875,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605778833E+018,#BESTXYZA,COM1,0,79.5,FREEWHEELING,2068,324876,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605878631E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324877,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701605978631E+018,#BESTXYZA,COM1,0,79,FREEWHEELING,2068,324878,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701606078556E+018,#BESTXYZA,COM1,0,81.5,FREEWHEELING,2068,324879,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701606178799E+018,#BESTXYZA,COM1,0,81,FREEWHEELING,2068,324880,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701606278669E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324881,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701606379094E+018,#BESTXYZA,COM1,0,77.5,FREEWHEELING,2068,324882,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701606478736E+018,#BESTXYZA,COM1,0,80,FREEWHEELING,2068,324883,490000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
