T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
1.021878	-0.032288	0.179810	0.065002	0	-0.0147209	0.0088062	-1.0008354	0	-0.00863719	0.00746131	-0.99708176	0	54	506	876301189	876301189	147
1.021893	0.030884	-0.126038	-0.025024	0	-0.0149097	0.0090733	-1.0071144	0	-0.00842237	0.00643182	-1.00051379	0	70	506	-971485723	-971485723	147
1.021933	-0.043213	-0.057617	-0.011047	0	-0.0121059	0.0123005	-1.0081253	0	-0.00838375	0.00692439	-0.99974799	0	86	506	-1269581757	-1269581757	147
1.045819	0.035583	0.036072	0.015442	0	-0.0127106	0.0105591	-1.0056171	0	-0.00608683	0.00719523	-0.99921775	0	102	506	-292844615	-292844615	147
1.045835	-0.071411	0.059326	0.014038	0	-0.0115795	0.0152225	-1.0063972	0	-0.00766444	0.00590277	-0.99866605	0	118	506	-8710553	-8710553	147
1.045847	-0.061584	0.019531	0.112976	0	-0.0131035	0.0083199	-1.0066166	0	-0.00776505	0.00640154	-0.99986219	0	134	507	904567548	904567548	147
1.069797	-0.032043	0.006348	0.158936	0	-0.0088253	0.0123787	-1.0056286	0	-0.01086164	0.01016164	-1.00117350	0	150	506	-111901513	-111901513	147
1.069823	-0.069885	-0.063110	0.157715	0	-0.0161819	0.0103951	-1.0067310	0	-0.00841427	0.00999999	-1.00133586	0	166	507	-900181793	-900181793	147
1.069835	-0.048828	0.065857	0.021301	0	-0.0109119	0.0097580	-1.0065422	0	-0.00956917	0.00577426	-0.99986649	0	182	506	-179347308	-179347308	147
1.093772	0.009827	0.061218	-0.095703	0	-0.0114422	0.0129070	-1.0049038	0	-0.00870800	0.00628066	-0.99985313	0	198	507	-1724767310	-1724767310	147
1.093833	-0.058289	0.034180	0.116821	0	-0.0163193	0.0079250	-1.0046997	0	-0.00735092	0.00658202	-0.99781299	0	214	507	1305317371	1305317371	147
1.093845	-0.051270	-0.054077	0.021667	0	-0.0101032	0.0085659	-1.0081921	0	-0.00934935	0.00780439	-0.99936700	0	230	506	-1294762582	-1294762582	147
1.117767	-0.029724	-0.065674	0.169861	0	-0.0102825	0.0119228	-1.0037918	0	-0.00852370	0.00671434	-1.00104976	0	246	506	-1948647957	-1948647957	147
1.117821	0.032104	0.013184	-0.031616	0	-0.0144043	0.0133915	-1.0049973	0	-0.01069903	0.00808406	-1.00338626	0	6	506	-1518519290	-1518519290	147
1.117833	-0.100464	-0.075134	-0.042480	0	-0.0131836	0.0113277	-1.0039196	0	-0.00716686	0.00634813	-0.99792504	0	22	506	1912882795	1912882795	147
1.141694	0.003052	-0.023071	0.031189	0	-0.0123596	0.0119267	-1.0079918	0	-0.01023865	0.00839162	-1.00011611	0	38	506	-328139628	-328139628	147
1.141713	-0.113220	-0.008972	-0.067871	0	-0.0122147	0.0135365	-1.0043659	0	-0.01052237	0.00618243	-0.99885774	0	54	506	-1963370931	-1963370931	147
1.141767	0.065125	-0.021912	0.027222	0	-0.0133018	0.0089130	-1.0082798	0	-0.01015496	0.00768185	-0.99889946	0	70	507	-268409351	-268409351	147
1.165721	-0.133179	0.039124	0.035461	0	-0.0126896	0.0102577	-1.0079556	0	-0.00912762	0.00499606	-1.00017333	0	86	507	-754498636	-754498636	147
1.165735	-0.029236	-0.018799	0.085266	0	-0.0096893	0.0099030	-1.0055103	0	-0.00833249	0.00782609	-0.99896407	0	102	507	1846956514	1846956514	147
1.165784	0.021301	-0.037292	-0.004456	0	-0.0116711	0.0123196	-1.0091457	0	-0.00787926	0.00652051	-0.99745655	0	118	507	1718271696	1718271696	147
1.189709	-0.043701	0.102295	-0.000061	0	-0.0136833	0.0110588	-1.0101452	0	-0.00979996	0.00491047	-0.99794674	0	134	506	-503495442	-503495442	147
1.189725	-0.069763	-0.006287	0.097412	0	-0.0117378	0.0096684	-1.0085506	0	-0.00620008	0.00817633	-0.99924207	0	150	506	1879946773	1879946773	147
1.189737	-0.005615	0.137695	0.063232	0	-0.0099754	0.0098820	-1.0079308	0	-0.00892472	0.00800824	-0.99880600	0	166	506	293597853	293597853	147
1.213674	-0.045471	0.133545	-0.088257	0	-0.0113468	0.0109138	-1.0063801	0	-0.00806904	0.00556040	-0.99896717	0	182	506	1338390877	1338390877	147
1.213690	0.001831	-0.103821	-0.002625	0	-0.0115967	0.0107784	-1.0015774	0	-0.00858402	0.00617504	-1.00181293	0	198	506	1350705657	1350705657	147
1.213702	-0.049316	0.012329	-0.022827	0	-0.0118275	0.0119762	-1.0073166	0	-0.00787163	0.00639224	-1.00282812	0	214	506	1414091295	1414091295	147
1.237641	-0.127930	-0.089172	-0.035828	0	-0.0091400	0.0096226	-1.0097980	0	-0.00864267	0.00849295	-0.99869204	0	230	506	1867038923	1867038923	147
1.237655	-0.021179	0.022095	-0.074829	0	-0.0103722	0.0139713	-1.0113525	0	-0.00807476	0.00608659	-1.00180984	0	246	507	-1571473343	-1571473343	147
1.237667	-0.111572	0.068787	-0.050659	0	-0.0075760	0.0088882	-1.0071793	0	-0.00720716	0.00866318	-1.00113511	0	6	507	-224601554	-224601554	147
1.261644	0.018555	0.015991	0.058167	0	-0.0124168	0.0115223	-1.0072556	0	-0.00693727	0.00672555	-1.00049233	0	22	506	682411922	682411922	147
1.261696	-0.035034	0.002441	0.086853	0	-0.0104370	0.0107765	-1.0099354	0	-0.00951600	0.00946116	-0.99779344	0	38	506	501568427	501568427	147
1.261708	-0.059082	0.055298	0.013428	0	-0.0094986	0.0117779	-1.0062809	0	-0.00892234	0.00562477	-1.00062490	0	54	506	1794775383	1794775383	147
1.285624	0.098816	0.030579	0.085022	0	-0.0133419	0.0125523	-1.0054588	0	-0.01000404	0.00587940	-0.99943304	0	70	506	-535219677	-535219677	147
1.285708	-0.022034	0.002075	0.084045	0	-0.0099621	0.0110359	-1.0068264	0	-0.00708008	0.00725365	-1.00035381	0	86	506	-1321092906	-1321092906	147
1.285721	-0.153381	-0.057922	0.025391	0	-0.0129490	0.0118599	-1.0106316	0	-0.00745058	0.00534391	-0.99825263	0	102	506	-1477086151	-1477086151	147
1.309561	0.028442	0.076355	0.103699	0	-0.0103436	0.0118084	-1.0081291	0	-0.00731635	0.00804305	-1.00195336	0	118	506	-1043908509	-1043908509	147
1.309594	-0.136169	0.057922	0.111572	0	-0.0096302	0.0108070	-1.0042133	0	-0.00880814	0.00931764	-0.99921632	0	134	506	1157201022	1157201022	147
1.309650	-0.045532	-0.073792	-0.008728	0	-0.0127182	0.0157185	-1.0074902	0	-0.00908351	0.00853467	-1.00068164	0	150	507	508223121	508223121	147
1.333543	0.013489	-0.077820	0.060486	0	-0.0100899	0.0111427	-1.0064182	0	-0.00873804	0.00935888	-0.99542546	0	166	506	-1454947657	-1454947657	147
1.333569	-0.058350	-0.000977	0.052185	0	-0.0101223	0.0104027	-1.0095139	0	-0.00750971	0.00719047	-0.99650884	0	182	507	626670519	626670519	147
1.333636	0.006653	-0.064575	0.068237	0	-0.0099277	0.0136223	-1.0058002	0	-0.00745821	0.00761104	-1.00145125	0	198	506	-238162628	-238162628	147
1.357538	0.046875	0.022400	-0.010803	0	-0.0105553	0.0129566	-1.0069981	0	-0.00802302	0.00704861	-1.00074768	0	214	506	672096542	672096542	147
1.357556	0.034912	0.009766	0.195801	0	-0.0155315	0.0109653	-1.0065174	0	-0.00773931	0.00752401	-0.99839139	0	230	506	95803853	95803853	147
